id,track_name,artist,album,popularity,release_date,spotify_url,Genre
1N9e1myOWV26evyObwnkoM,Triste,Antônio Carlos Jobim,Wave,46,1967-06-15,https://open.spotify.com/track/1N9e1myOWV26evyObwnkoM,classical
1NE082mtgqGOX0Ay98GOSv,"Serenade in C Major, Op. 48: II. Walzer","Pyotr Ilyich Tchaikovsky, Vienna Chamber Orchestra, Philippe Entremont",Tchaikovsky: Serenade for Strings / Souvenir De Florence,47,1990-12-17,https://open.spotify.com/track/1NE082mtgqGOX0Ay98GOSv,classical
01bE92ADfWtIskqhPwvj58,"6 Album Leaves, Op. 2, JB 1:51: No. 2 in A Minor, Chanson. Moderato","Bedřich Smetana, Jitka Čechová","Smetana: Piano Works, Vol. 4",51,2009-03-13,https://open.spotify.com/track/01bE92ADfWtIskqhPwvj58,classical
0MuWz1lhCWYno4ebBIE849,"Carnival of the Animals, R. 125: XIII. The Swan","Camille Saint-Saëns, Marian Lapsansky, Peter Toperczer, Slovak Radio Symphony Orchestra, Ondrej Lenard",Prokofiev: Peter and the Wolf - Saint-Saëns: Carnival of the Animals,50,1990-07-02,https://open.spotify.com/track/0MuWz1lhCWYno4ebBIE849,classical
73p40DaAebttScQi46SEow,"Antiche Danze Ed Arie Per Liuto (Ancient Airs And Dances), P. 114: IV. Italiana","Ottorino Respighi, Konstantin Scherbakov",Respighi: Piano Music,48,1997-12-12,https://open.spotify.com/track/73p40DaAebttScQi46SEow,classical
3GFza0Ug9UPSMR2UKEPgIo,Sylvia: Pizzicato,"Léo Delibes, Slovak Philharmonic, Ondrej Lenard",Delibes: Best of French Ballet,47,1990-11-06,https://open.spotify.com/track/3GFza0Ug9UPSMR2UKEPgIo,classical
2l48bK5FOYIQHgoYSPl7Qw,"Clarinet Concerto in A Major, K. 622: II. Adagio","Wolfgang Amadeus Mozart, Andrew Marriner, Jaime Martin, London Symphony Orchestra",Mozart: Clarinet Concerto,48,2021-10-08,https://open.spotify.com/track/2l48bK5FOYIQHgoYSPl7Qw,classical
3C4JNyv2NAT72xm0cDKl0v,"The Nutcracker, Op. 71: Act II Tableau 3: Variation 2: Dance of the Sugar-Plum Fairy","Pyotr Ilyich Tchaikovsky, Russian National Orchestra, Mikhail Pletnev",Tchaikovsky: The Nutcracker,53,2011-09-06,https://open.spotify.com/track/3C4JNyv2NAT72xm0cDKl0v,classical
73SspxaPunDh3aCojPH0gJ,"Habanera (From “Carmen”, WD. 31)","Georges Bizet, Katherine Jenkins, The Arcadian Ensemble, James Morgan",Katherine Jenkins / Premiere,43,2004-01-01,https://open.spotify.com/track/73SspxaPunDh3aCojPH0gJ,classical
5nyv2gwfqhpGf7aCH6NwwN,Chasing Cars - Piano Version,Henry Smith,00s Piano Covers (Vol. 1),41,2022-10-14,https://open.spotify.com/track/5nyv2gwfqhpGf7aCH6NwwN,classical
7faWy3kAy0GkTqAzkUBhCf,"Piano Concerto No. 2 in F Major, Op. 102: II. Andante","Dmitri Shostakovich, I Musici de Montréal, Maxim Shostakovich",Shostakovich: Piano Concerto No. 2 / Symphony for Strings,51,1986-02-01,https://open.spotify.com/track/7faWy3kAy0GkTqAzkUBhCf,classical
4IsoCqXixbkRFLnIv0K2WY,"3 Liebesträume, S. 541/3: No. 3, O lieb, so lang du lieben kannst (Arr. for Harp by Nora von Marschall)","Franz Liszt, Nora von Marschall","Liszt: 3 Liebesträume, S. 541/3: No. 3, O lieb, so lang du lieben kannst (Arr. for Harp by Nora von Marschall)",53,2024-11-15,https://open.spotify.com/track/4IsoCqXixbkRFLnIv0K2WY,classical
0KeqW4my39At2Ke1mVFYBF,Princess Mononoke Theme Song,Joe Hisaishi,Princess Mononoke Soundtrack,43,1997-07-02,https://open.spotify.com/track/0KeqW4my39At2Ke1mVFYBF,classical
5s8B58Hj2GlkAoo5V658bU,Die Nacht (Arr. for Cello and Guitar by Anja Lechner and Pablo Márquez),"Franz Schubert, Anja Lechner, Pablo Marquez",Schubert: Die Nacht (Arr. for Cello and Guitar by Anja Lechner and Pablo Márquez),51,2018-10-05,https://open.spotify.com/track/5s8B58Hj2GlkAoo5V658bU,classical
5ZiyLuFvDbFwskqHpJ8E3X,"Sinfonia for Strings in G major, RV 149: I. Allegro molto",Karoly Botvay,"Vivaldi, A.: The 4 Seasons / Sinfonias, Rv 112, 132, 149 and 169",47,1996-01-01,https://open.spotify.com/track/5ZiyLuFvDbFwskqHpJ8E3X,classical
7rtVoa8YQPHb1dQyhOxCFm,Autumn Finds Winter,Yiruma,f r a m e,43,2020-07-17,https://open.spotify.com/track/7rtVoa8YQPHb1dQyhOxCFm,classical
4FXl8rYY8TdewKu7ZNeBXP,"Symphony No. 9 in D Minor, Op. 125 ""Choral"": IVa-b. Presto – Allegro assai","Ludwig van Beethoven, Berliner Philharmoniker, Herbert von Karajan",Beethoven: Symphony No.9,46,1984-01-01,https://open.spotify.com/track/4FXl8rYY8TdewKu7ZNeBXP,classical
1CHswVnHopmeIly3bTSnmF,Merry-Go-Round of Life,"Joe Hisaishi, Royal Philharmonic Orchestra",Merry-Go-Round of Life (from 'Howl’s Moving Castle'),47,2023-03-31,https://open.spotify.com/track/1CHswVnHopmeIly3bTSnmF,classical
4sCgQZkwhYlB1a8ocpiWRr,"Cello Concerto in E Minor, RV 409: II. Allegro","Antonio Vivaldi, Julian Lloyd Webber, Jiaxin Lloyd Webber, European Union Chamber Orchestra, Hanspeter Hofmann",Vivaldi: Concertos for 2 Cellos,51,2014-10-07,https://open.spotify.com/track/4sCgQZkwhYlB1a8ocpiWRr,classical
5LRwngQ52nUePgI91FNhfz,Valse lente,"Germaine Tailleferre, Lang Lang",Tailleferre: Valse lente,46,2024-01-12,https://open.spotify.com/track/5LRwngQ52nUePgI91FNhfz,classical
4aiBJw2AUIIbBzgrhh4uOI,Reminiscent of Days - Orchestra Version,Yiruma,The Rewritten Memories,41,2021-03-26,https://open.spotify.com/track/4aiBJw2AUIIbBzgrhh4uOI,classical
24lh2z8T2suwGctBInqDkk,"Lieder ohne Worte, Op. 19: No. 6 in G Minor (Andante sostenuto) ""Venetian Gondola Song"", MWV U78","Felix Mendelssohn, Jan Lisiecki",Mendelssohn,50,2019-02-01,https://open.spotify.com/track/24lh2z8T2suwGctBInqDkk,classical
21lsdnxagzViwbRqNY0tCK,A Game of Croquet,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),55,2014-11-04,https://open.spotify.com/track/21lsdnxagzViwbRqNY0tCK,classical
2kyEgPaAW8wdpvevPnkf0Z,Ave Maria,"Charles Gounod, Yo-Yo Ma, Kathryn Stott",Songs from the Arc of Life,53,2015-09-18,https://open.spotify.com/track/2kyEgPaAW8wdpvevPnkf0Z,classical
3uX11UryFh2ujpeZBWYgkv,"Turandot, Act III: Nessun dorma!","Giacomo Puccini, Luciano Pavarotti, John Alldis Choir, Wandsworth School Boys Choir, London Philharmonic Orchestra, Zubin Mehta",Puccini: Turandot (Highlights),52,1973-01-01,https://open.spotify.com/track/3uX11UryFh2ujpeZBWYgkv,classical
05yzhEWkmVXiigqWfcNTQS,"Après un rêve, Op. 7, No. 1","Gabriel Fauré, Yo-Yo Ma, Kathryn Stott",Songs from the Arc of Life,51,2015-09-18,https://open.spotify.com/track/05yzhEWkmVXiigqWfcNTQS,classical
7rTV5NBxyhcHbFdzbyLiJf,sahdana,ildio,sahdana,48,2021-06-11,https://open.spotify.com/track/7rTV5NBxyhcHbFdzbyLiJf,classical
1KkOMxw7qpYrwdY9ll2HCC,Sunday Morning,"Jacopo Croci, Luca Mazzillo",Sunday Morning,46,2023-05-05,https://open.spotify.com/track/1KkOMxw7qpYrwdY9ll2HCC,classical
12CWJ1dvXyGikpqh02gQx7,A Road to Somewhere,Joe Hisaishi,Spirited Away Soundtrack,44,2001-07-18,https://open.spotify.com/track/12CWJ1dvXyGikpqh02gQx7,classical
1YluEbLfaWBfV2GpQQLOcZ,"Nocturne No. 6 in G Minor, Op. 15 No. 3","Frédéric Chopin, Daniel Barenboim",Chopin: Nocturnes,48,1982-01-01,https://open.spotify.com/track/1YluEbLfaWBfV2GpQQLOcZ,classical
11wmTElpcid11zop1dC31b,"The Sleeping Beauty, Op. 66, TH 13: Valse","Pyotr Ilyich Tchaikovsky, Royal Concertgebouw Orchestra, Antal Doráti","The Sleeping Beauty, Op. 66, TH 13: Valse",31,1981,https://open.spotify.com/track/11wmTElpcid11zop1dC31b,classical
5TtmI9sfXw4VXco0PE21mV,"2 Aquarelles: Lento, ma non troppo","Frederick Delius, Royal Northern Sinfonia, David Lloyd-Jones","ENGLISH STRING MINIATURES, Vol. 4",53,2002-03-08,https://open.spotify.com/track/5TtmI9sfXw4VXco0PE21mV,classical
1PKtuxuLUbXeJNa05bfAOT,Hungarian Dance No. 5,"Johannes Brahms, Isaac Stern, Milton Katims, Columbia Symphony Orchestra",Isaac Stern Plays Brahms,47,1957,https://open.spotify.com/track/1PKtuxuLUbXeJNa05bfAOT,classical
2ZrF3UfwS50CKE8jQQVjWj,Three Postludes (1981/82): Postlude No. 3,"Valentin Silvestrov, Anja Lechner, Silke Avenhaus","Silvestrov: Leggiero, Pesante",51,2002-02-19,https://open.spotify.com/track/2ZrF3UfwS50CKE8jQQVjWj,classical
0aJDvIeUkceMRueD84rRDR,"Waltz in A Minor, Op. Posth., B. 150","Frédéric Chopin, Vittorio Forte",Chopin: Waltzes,46,2018-08-03,https://open.spotify.com/track/0aJDvIeUkceMRueD84rRDR,classical
4J4K9tVp3A0VLux2S92Lzc,Aono & Akine,Akira Kosemura,"Aono ＆ Akine (From ""Blue Orchestra"" Original Soundtrack)",44,2023-09-29,https://open.spotify.com/track/4J4K9tVp3A0VLux2S92Lzc,classical
0Li9cL0xhjGNc4EcEi1Gaa,"Salut d'amour, Op. 12 (version for orchestra)","Edward Elgar, Slovak Radio Symphony Orchestra, Adrian Leaper",English Festival,48,1989-03-15,https://open.spotify.com/track/0Li9cL0xhjGNc4EcEi1Gaa,classical
6KDi5XMkVPpkGEr4nGABNE,"The Magic Flute, K. 620, Act II: Pa-Pa-Pa-Pa-Pa-Pa-Papagena!","Wolfgang Amadeus Mozart, Wilfried Gahmlich, Anna Gonda, Hungarian Festival Chorus, Budapest Failoni Chamber Orchestra, Michael Halasz, Hellen Kwon, Lotte Leitner, Herbert Lippert, Elizabeth Norberg-Schulz",Mozart: Zauberflöte (Die) (The Magic Flute),45,1994-01-25,https://open.spotify.com/track/6KDi5XMkVPpkGEr4nGABNE,classical
0PlD5j3EX8hZjNfH52YSpF,Passing By,Yiruma,The Best - Reminiscent 10th Anniversary,41,2011-12-09,https://open.spotify.com/track/0PlD5j3EX8hZjNfH52YSpF,classical
7uf3aFC1msj0t5cYImgOWy,"Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse","Pyotr Ilyich Tchaikovsky, Moscow Soloists, Yuri Bashmet",Tchaikovsky: Serenade for Strings - Grieg: Holberg Suite - Mozart: Eine kleine Nachtmusik,48,2008-09-24,https://open.spotify.com/track/7uf3aFC1msj0t5cYImgOWy,classical
5WpGVggkaT3phJEwrVG3EC,Sadko: Hindu Song (arr. N. Mercz): Hindu Song from the Opera 'Sadko',"Nora Mercz, Nikolai Rimsky-Korsakov, Janos Balint",Flute and Harp,50,1993-11-26,https://open.spotify.com/track/5WpGVggkaT3phJEwrVG3EC,classical
1SiXH4X7Zz8ZlYB3llY6sW,Fur Elise,"Ludwig van Beethoven, Jean-Bernard Pommier",100 Best Piano,44,2006-10-27,https://open.spotify.com/track/1SiXH4X7Zz8ZlYB3llY6sW,classical
2u89h3u1Q9DGFSGkOEmGga,Bagatelles et impromptus: VII. Love,"Bedřich Smetana, William Howard",Sixteen Love Songs,47,2016-06-03,https://open.spotify.com/track/2u89h3u1Q9DGFSGkOEmGga,classical
2mRUmSG3XGjFloqgAT2UJN,Eine kleine Nachtmusik K. 525: Allegro,"Wolfgang Amadeus Mozart, Andrew Watkinson",Mozart: Eine Kleine Nachtmusik,46,1998,https://open.spotify.com/track/2mRUmSG3XGjFloqgAT2UJN,classical
5CkH1gAVbkhFCzxOgNtK0v,"Solfeggio No. 1 in C Minor, Wq. 117/2, H. 220","Carl Philipp Emanuel Bach, Ana-Marija Markovina","C.P.E. Bach: The Complete Works for Piano Solo, Vol. 7",46,2014-04-29,https://open.spotify.com/track/5CkH1gAVbkhFCzxOgNtK0v,classical
0Jp7n6FKqGVxtXPMVYtMQr,"Consolation No. 3 in D-Flat Major, S. 172","Franz Liszt, Lang Lang",Liszt - My Piano Hero,49,2011-07-25,https://open.spotify.com/track/0Jp7n6FKqGVxtXPMVYtMQr,classical
0W4kuUA1ZoBrJ6ELXRgLE9,"Le Carnaval des Animaux, R. 125: 7. Aquarium","Camille Saint-Saëns, Pascal Rogé, Cristina Ortiz, London Sinfonietta, Charles Dutoit",Saint-Saëns: Le Carnaval des Animaux; Phaéton; Danse Macabre etc.,51,1980-01-01,https://open.spotify.com/track/0W4kuUA1ZoBrJ6ELXRgLE9,classical
5qtqQ05H33mXm83qgc444E,"Piano Concerto No. 23 in A Major, K. 488: 2. Adagio - Live","Wolfgang Amadeus Mozart, Momo Kodama, Mito Chamber Orchestra, Seiji Ozawa",Hosokawa / Mozart (Live),46,2021-03-12,https://open.spotify.com/track/5qtqQ05H33mXm83qgc444E,classical
1ThKqYwGxzcxIrYsjfVr85,Sonata No. 42 in D Minor (Arr. Ólafsson),"Domenico Cimarosa, Víkingur Ólafsson",Cimarosa: Sonata No. 42 in D Minor (Arr. Ólafsson),51,2021-07-16,https://open.spotify.com/track/1ThKqYwGxzcxIrYsjfVr85,classical
6VLzm03YUeXVl3GdGyib6J,"3 Romances, Op. 11: No. 1, Andante","Clara Schumann, Isata Kanneh-Mason",Romance – The Piano Music of Clara Schumann,50,2019-07-05,https://open.spotify.com/track/6VLzm03YUeXVl3GdGyib6J,classical
4JWVkr5jUjylM3hMG5zvXw,"""Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)","Johann Sebastian Bach, Lucas Jussen, Arthur Jussen",Bach,47,2019-09-27,https://open.spotify.com/track/4JWVkr5jUjylM3hMG5zvXw,classical
1dWxSS2a93X4XVfs1mSYkB,Bluebird,Alexis Ffrench,Evolution,55,2018-08-31,https://open.spotify.com/track/1dWxSS2a93X4XVfs1mSYkB,classical
4yNdgz1fkB7vF6XPZgdEp1,"Piano Sonata No. 18 in D Major, K. 576 ""Hunt"": II. Adagio","Wolfgang Amadeus Mozart, Mao Fujita",Mozart: The Complete Piano Sonatas,47,2022-10-07,https://open.spotify.com/track/4yNdgz1fkB7vF6XPZgdEp1,classical
6Z34YgqCJkdrliDmbcaJgy,Carmen Suite No. 1: 5. Les toréadors,"Georges Bizet, Orchestre de Paris, Semyon Bychkov",Bizet: Carmen Suites; L'Arlésienne Suites,50,1994-08-04,https://open.spotify.com/track/6Z34YgqCJkdrliDmbcaJgy,classical
6Ye4niSXscwpj4smkb5ioO,"Symphony No. 6 in F Major, Op. 68, ""Pastorale"": I. Allegro ma non troppo, ""Awakening of cheerful feelings on arriving in the countryside""","Ludwig van Beethoven, Yo-Yo Ma, Emanuel Ax, Leonidas Kavakos","Beethoven for Three: Symphony No. 6 ""Pastorale"" and Op. 1, No. 3",47,2022-11-11,https://open.spotify.com/track/6Ye4niSXscwpj4smkb5ioO,classical
0lAzlYb7HRIka9Zi38QR3j,Jazz Suite No. 2: II. Lyric Waltz,"Dmitri Shostakovich, Russian State Symphony Orchestra, Dmitry Yablonsky",Shostakovich: Jazz Suites Nos. 1 - 2 / The Bolt / Tahiti Trot,49,2002-04-15,https://open.spotify.com/track/0lAzlYb7HRIka9Zi38QR3j,classical
3LOi1V051Obp9hHRgAC0JU,Jazz Suite No. 2: VI. Waltz II,"Dmitri Shostakovich, Royal Concertgebouw Orchestra, Riccardo Chailly",Shostakovich: The Jazz Album,50,1992-12-01,https://open.spotify.com/track/3LOi1V051Obp9hHRgAC0JU,classical
5vqTmombX7URDpQLpFpmNP,The Days That'll Never Come,Yiruma,Stay in Memory,40,2012-05-24,https://open.spotify.com/track/5vqTmombX7URDpQLpFpmNP,classical
1Z1DK8nlqNmV9RywT9QRCB,Symphony No. 5: IV. Adagietto. Sehr langsam,"Gustav Mahler, Berliner Philharmoniker, Claudio Abbado",Mahler: Symphony No.5,55,1993-01-01,https://open.spotify.com/track/1Z1DK8nlqNmV9RywT9QRCB,classical
2ls1m8eUP39MifloK3nBFu,A Sea of Clouds in the Moonlight,Joe Hisaishi,Laputa: Castle in the Sky Soundtrack -The Mystery of the Levitation Stone-,42,1986,https://open.spotify.com/track/2ls1m8eUP39MifloK3nBFu,classical
64u6UEVceunQS18VxMmQ4P,"Bagatelle for Piano in A Minor ""Für Elise"", WoO 59",Leonard Hokanson,"Instant Classical Collection - Most Popular Masterpieces, Vol. 2",46,2011-11-27,https://open.spotify.com/track/64u6UEVceunQS18VxMmQ4P,classical
5UbN3fe9OB1p5KwjgUAHD4,"Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Erwachen heiterer Empfindungen bei der Ankunft auf dem Lande. Allegro ma non troppo","Ludwig van Beethoven, Philadelphia Orchestra, Riccardo Muti","Beethoven: Symphony No. 6 ""Pastoral""",48,2000-06-23,https://open.spotify.com/track/5UbN3fe9OB1p5KwjgUAHD4,classical
06am46cX3Z6YlSsg0TyVHA,"Tchaikovsky: The Nutcracker, Op. 71, Act 1: No. 2, March","Pyotr Ilyich Tchaikovsky, Sir Simon Rattle, Berliner Philharmoniker",Tchaikovsky: The Nutcracker,50,2010-10-11,https://open.spotify.com/track/06am46cX3Z6YlSsg0TyVHA,classical
2GpTaKi3KDCQnyMFgwxzXk,The Flying of a Leaf,Mattia Vlad Morleo,The Flying of the Leaf,55,2017-05-17,https://open.spotify.com/track/2GpTaKi3KDCQnyMFgwxzXk,classical
5mRrklQD0rvuN6sV10HfPn,"Unaccompanied Cello Suite No. 1 in G major, BWV 1007: I. Prélude","Johann Sebastian Bach, Yo-Yo Ma",Six Evolutions - Bach: Cello Suites,53,2018-08-17,https://open.spotify.com/track/5mRrklQD0rvuN6sV10HfPn,classical
59Id4KrBWiizuq53doxWtp,"The Planets, Op. 32: IV. Jupiter, the Bringer of Jollity","Gustav Holst, Berliner Philharmoniker, Herbert von Karajan",Holst: The Planets,51,1981-01-01,https://open.spotify.com/track/59Id4KrBWiizuq53doxWtp,classical
7c8EKQLv5ld1uWm1BdGqds,"Shostakovich / Arr. Atovmyan: Suite from the Gadfly, Op. 97a: VIII. Romance","Dmitri Shostakovich, Tasmin Little, Piers Lane",Virtuoso Violin,50,1992,https://open.spotify.com/track/7c8EKQLv5ld1uWm1BdGqds,classical
2WuYYACpbXgn41VaPN3IYs,"Messiah, HWV 56, Part I: Pastoral Symphony, ""Pifa"" (arr. L. Stokowski)","George Frideric Handel, Leopold Stokowski, Bournemouth Symphony Orchestra, José Serebrier","Bach, J.S. / Purcell / Handel: Stokowski Transcriptions",49,2006-09-01,https://open.spotify.com/track/2WuYYACpbXgn41VaPN3IYs,classical
13o5ovRBi7RFHlSEBbPLJa,"Beethoven: Symphony No. 5 in C Minor, Op. 67: III. Allegro -","Ludwig van Beethoven, Kurt Masur, New York Philharmonic",Beethoven: Symphony No. 5,47,2020-05-15,https://open.spotify.com/track/13o5ovRBi7RFHlSEBbPLJa,classical
6h7ixSEuRKEDgyRe1EzFKi,Le roi s'amuse: Pavane,"Léo Delibes, Slovak Philharmonic, Ondrej Lenard",Delibes: Best of French Ballet,50,1990-11-06,https://open.spotify.com/track/6h7ixSEuRKEDgyRe1EzFKi,classical
4yOXEgQONTAdZddIkipZiO,Momentary,Edvard Kravchuk,L.I.Y.,51,2020-03-16,https://open.spotify.com/track/4yOXEgQONTAdZddIkipZiO,classical
4z9lWT4B9ILqOPcA58TUM1,"6 Pezzi, P. 44: No. 3. Notturno","Ottorino Respighi, Konstantin Scherbakov",Respighi: Piano Music,47,1997-12-12,https://open.spotify.com/track/4z9lWT4B9ILqOPcA58TUM1,classical
2x85LEhnRE6mlLrKfwoJuD,When The Raindrops Begin To Cry,Piotr Wiese,When The Raindrops Begin To Cry,45,2021-05-28,https://open.spotify.com/track/2x85LEhnRE6mlLrKfwoJuD,classical
1F1Dm72g4B182v6jTj5Dm3,Une barque sur l'océan from Miroirs,André Laplante,Call Me By Your Name (Original Motion Picture Soundtrack),47,2017-11-03,https://open.spotify.com/track/1F1Dm72g4B182v6jTj5Dm3,classical
503fwzlbWHx5g0CqlU9Giu,"Nocturne No. 2 In E Flat, Op. 9 No. 2","Frédéric Chopin, Maurizio Pollini",Chopin: Nocturnes,50,2005-01-01,https://open.spotify.com/track/503fwzlbWHx5g0CqlU9Giu,classical
5fsF4PoqIzmUaCkhiQVgvD,Jazz Suite No. 1: I. Waltz,"Dmitri Shostakovich, Russian State Symphony Orchestra, Dmitry Yablonsky",Shostakovich: Jazz Suites Nos. 1 - 2 / The Bolt / Tahiti Trot,48,2002-04-15,https://open.spotify.com/track/5fsF4PoqIzmUaCkhiQVgvD,classical
1Uuxqg43tH7VCqRoLanybM,Nocturne No. 1 in E-Flat Major,"John Field, Benjamin Frith","Field: Piano Music, Vol. 1",49,1999-08-23,https://open.spotify.com/track/1Uuxqg43tH7VCqRoLanybM,classical
1i2HCDqbRb6onboeRJmPhQ,Swan Lake: No. 2 Valse,"Pyotr Ilyich Tchaikovsky, Orchestra of the Royal Opera House, Covent Garden",Tchaikovsky: Swan Lake (Complete),39,1993,https://open.spotify.com/track/1i2HCDqbRb6onboeRJmPhQ,classical
1ijwLR1iybtxaUbasUj7kJ,Saudade (When We Are Born),Ólafur Arnalds,Saudade (When We Are Born),54,2021-06-11,https://open.spotify.com/track/1ijwLR1iybtxaUbasUj7kJ,classical
6BdrHOEmokkSxTyxCojD6r,"Schwanengesang, D.957: No. 4 Serenade","Franz Schubert, Eugene Ormandy, Philadelphia Orchestra",Greatest Hits: Schubert,50,1994-08-09,https://open.spotify.com/track/6BdrHOEmokkSxTyxCojD6r,classical
7xI0wxBQhYMSWDhkuvbRgM,"Keyboard Concerto in G Major, Wq. 44: II. Andantino","Carl Philipp Emanuel Bach, Michael Rische, Kammersymphonie Leipzig","C.P.E. Bach: Keyboard Concertos, Wq. 26, 44 & 20",46,2016-01-01,https://open.spotify.com/track/7xI0wxBQhYMSWDhkuvbRgM,classical
1fWeZQfdmAoi3HWpHcn4tM,"Souvenir d'un lieu cher, Op. 42 (Arr. Lascae for Violin & String Orchestra): III. Mélodie","Pyotr Ilyich Tchaikovsky, Janine Jansen, Mahler Chamber Orchestra, Daniel Harding","Tchaikovsky: Violin Concerto & Souvenir, Op. 42",47,2008-01-01,https://open.spotify.com/track/1fWeZQfdmAoi3HWpHcn4tM,classical
6aMLu364ua4aPsraOXscUW,7 Years - Piano Version,Henry Smith,Piano Pop Covers,40,2019-11-22,https://open.spotify.com/track/6aMLu364ua4aPsraOXscUW,classical
0U3fV7K4WFfVRgLGEAKh3g,opus,Ryuichi Sakamoto,BTTB - 20th Anniversary Edition,36,2018-09-26,https://open.spotify.com/track/0U3fV7K4WFfVRgLGEAKh3g,classical
518hKWxnCK1L1fsYRl0OB5,"Après un rêve, Op. 7, No. 1 (Arr. for Cello and Piano)","Gabriel Fauré, Sheku Kanneh-Mason, Isata Kanneh-Mason",Sheku Kanneh-Mason,54,2017-02-10,https://open.spotify.com/track/518hKWxnCK1L1fsYRl0OB5,classical
54DTLQMjyF60TY8b4jkKRa,One Note Samba (Samba de Uma Nota So),"Antônio Carlos Jobim, Frank Sinatra",Sinatra/Jobim: The Complete Reprise Recordings,47,1967-03,https://open.spotify.com/track/54DTLQMjyF60TY8b4jkKRa,classical
4ExtqIKNZLLmatRTVzlzFu,"Consolations, S. 172: No. 3, Lento placido","Franz Liszt, Khatia Buniatishvili",Labyrinth,48,2020-10-09,https://open.spotify.com/track/4ExtqIKNZLLmatRTVzlzFu,classical
0k6P9cdEA9K3k0ASde2Kof,Rodrigo: Concierto de Aranjuez: II. Adagio,"Joaquín Rodrigo, Thibaut García, Ben Glassberg, Orchestre National Du Capitole De Toulouse",Aranjuez,50,2020-10-02,https://open.spotify.com/track/0k6P9cdEA9K3k0ASde2Kof,classical
4JOoSceuUVZwJ3CCNWNc0n,"I Thought About Death, About Time",Benjamin Gustafsson,"Dear Earth, I'm Lost",51,2019-09-13,https://open.spotify.com/track/4JOoSceuUVZwJ3CCNWNc0n,classical
0Y9BzZGT2FuLVPrHoq1g2G,"Fantaisie-Impromptu in C-Sharp Minor, Op. 66","Frédéric Chopin, Daniil Trifonov","Chopin: Fantaisie-Impromptu In C Sharp Minor, Op. 66",45,2017-08-25,https://open.spotify.com/track/0Y9BzZGT2FuLVPrHoq1g2G,classical
7onCPDRFcCglFj03sdUhf9,What We Hope For,Daniel Schrage,What We Hope For,45,2022-04-15,https://open.spotify.com/track/7onCPDRFcCglFj03sdUhf9,classical
6y1FgcqMY76hCk9qLxUuy4,3 Spirituals for Orchestra: No. 2. Kum Bab Yah,"Adolphus Hailstork, Virginia Symphony Orchestra, Joann Falletta",Hailstork: Orchestral Music,54,2012-06-05,https://open.spotify.com/track/6y1FgcqMY76hCk9qLxUuy4,classical
0gavEJ0UzuYXGi69dk8aSy,"Thaïs, Act II: Méditation","Jules Massenet, Joshua Bell, Royal Philharmonic Orchestra, Andrew Litton",Poème,54,1991-11-01,https://open.spotify.com/track/0gavEJ0UzuYXGi69dk8aSy,classical
2LLzfpBmO40TwqM2CwytQF,Je te veux,"Erik Satie, Giacomo Scinardo","Satie: Gymnopédies, Gnossiennes & Other Works",44,2018-04-20,https://open.spotify.com/track/2LLzfpBmO40TwqM2CwytQF,classical
2LiWNkeUOAeibGxJKxmjsD,"Romeo and Juliet, Op. 64 / Act 1: Dance Of The Knights","Sergei Prokofiev, The Cleveland Orchestra, Lorin Maazel",Prokofiev: Romeo & Juliet,51,1973-01-01,https://open.spotify.com/track/2LiWNkeUOAeibGxJKxmjsD,classical
3aOT5GxCXzMTJU6UPrip6T,"Suite bergamasque, L. 75: Clair de lune","Claude Debussy, Alexis Weissenberg",Alexis Weissenberg plays Debussy,50,1969,https://open.spotify.com/track/3aOT5GxCXzMTJU6UPrip6T,classical
47Q17d4BITY1CdBg9sRxfx,"Winterreise, Op. 89, D. 911: No. 21, Tauschung (Arr. T. Zimmermann and H. Holl)","Franz Schubert, Peter Härtling, Tabea Zimmermann, Hartmut Höll","Schubert, F.: Winterreise",47,1991-01-01,https://open.spotify.com/track/47Q17d4BITY1CdBg9sRxfx,classical
4myyfMmDd7wTkgq8Ci7VfF,"3 Romances sans paroles, Op. 17: No. 3 in A-Flat Major. Andante moderato","Gabriel Fauré, Kun-Woo Paik",Fauré: Piano Music,48,2001-01-01,https://open.spotify.com/track/4myyfMmDd7wTkgq8Ci7VfF,classical
1YHB1xwXPgCkuGjQ0prNdb,"Morgen, Op. 27 No. 4 (Arr. Reger for Piano)","Richard Strauss, Angela Hewitt",Love Songs - Piano Transcriptions Without Words,51,2021-07-02,https://open.spotify.com/track/1YHB1xwXPgCkuGjQ0prNdb,classical
3CScUCwvTBu8dwxVghus4E,"Serenade for Strings in E Major, Op. 22, B. 52: I. Moderato","Antonín Dvořák, Prague Chamber Orchestra, Petr Skvor","Dvořák: Serenade for Strings, Czech Suite",47,1991-01-01,https://open.spotify.com/track/3CScUCwvTBu8dwxVghus4E,classical
0wZMPhztIsuwSjCo6OalWe,"Zdes' khorosho ('How Fair This Spot'), Op. 21, No. 7","Sergei Rachmaninoff, Pablo Ferrandez, Denis Kozhukhin",Reflections,47,2021-03-26,https://open.spotify.com/track/0wZMPhztIsuwSjCo6OalWe,classical
